filename,time,participant_id,device_model,android_version,screen_width,screen_height,rank,product_name,price,promotion
1765204782511_923.jpg,2025-12-08T15:39:42.511000,9ee0d6f1-2994-4681-a747-7bcef630b929,samsung SM-A346B,36 (VANILLA_ICE_CREAM) 16,1080,2340,3,,59.99,
1765204782511_923.jpg,2025-12-08T15:39:42.511000,9ee0d6f1-2994-4681-a747-7bcef630b929,samsung SM-A346B,36 (VANILLA_ICE_CREAM) 16,1080,2340,4,,96.4,
1765205044135_944.jpg,2025-12-08T15:44:04.135000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,1,"Friteuse sans huile NINJA - Foodi AF200EU - Capacité 7,6L - Double cuve - 4 programmes de cuisson ...",99.99,
1765205044135_944.jpg,2025-12-08T15:44:04.135000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,2,,199.99,
1765205044135_944.jpg,2025-12-08T15:44:04.135000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,3,,59.99,
1765205044135_944.jpg,2025-12-08T15:44:04.135000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,4,,96.4,
1765205044135_944.jpg,2025-12-08T15:44:04.135000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,5,,89.99,
1765205044135_944.jpg,2025-12-08T15:44:04.135000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,6,,,
1765205044135_944.jpg,2025-12-08T15:44:04.135000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,7,,,
1765205044135_944.jpg,2025-12-08T15:44:04.135000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,8,,,
1765205044135_944.jpg,2025-12-08T15:44:04.135000,b62390b3-b90e-4e5a-a564-ad2acbaa5551,Google sdk_gphone64_x86_64,36 (VANILLA_ICE_CREAM) 16,1080,2400,9,,,
1765205301015_953.jpg,2025-12-08T15:48:21.015000,08496736-c5ac-4552-a056-396818154013,samsung SM-S908U,31 (S) 12,1080,2106,1,"Friteuse sans huile NINJA - Foodi AF200EU - Capacité 7,6L - Double cuve - 4 programmes",99.99,Meilleur prix
1765205523803_965.jpg,2025-12-08T15:52:03.803000,abc71164-923c-427b-a327-3b2b68ea5444,samsung SM-G781U1,33 (TIRAMISU) 13,1080,2168,1,"Friteuse sans huile NINJA - Foodi AF200EU - Capacité 7,6L - Double cuve - 4...",99.99,Meilleur prix
1765205771391_984.jpg,2025-12-08T15:56:11.391000,45875728-8929-401b-b2cb-73a939b26408,samsung SM-S928B,36 (VANILLA_ICE_CREAM) 16,1080,2340,1,"Friteuse sans huile NINJA - Foodi AF200EU - Capacité 7,6L - Double cuve - 4 programmes de cuisson - 2400W",99.99,Meilleur prix
1765205771391_984.jpg,2025-12-08T15:56:11.391000,45875728-8929-401b-b2cb-73a939b26408,samsung SM-S928B,36 (VANILLA_ICE_CREAM) 16,1080,2340,2,,199.99,
1765205771391_984.jpg,2025-12-08T15:56:11.391000,45875728-8929-401b-b2cb-73a939b26408,samsung SM-S928B,36 (VANILLA_ICE_CREAM) 16,1080,2340,3,,59.99,
1765205771391_984.jpg,2025-12-08T15:56:11.391000,45875728-8929-401b-b2cb-73a939b26408,samsung SM-S928B,36 (VANILLA_ICE_CREAM) 16,1080,2340,4,,96.4,
1765205771391_984.jpg,2025-12-08T15:56:11.391000,45875728-8929-401b-b2cb-73a939b26408,samsung SM-S928B,36 (VANILLA_ICE_CREAM) 16,1080,2340,5,,89.99,
1765205771391_984.jpg,2025-12-08T15:56:11.391000,45875728-8929-401b-b2cb-73a939b26408,samsung SM-S928B,36 (VANILLA_ICE_CREAM) 16,1080,2340,6,,129.99,
